103165-020-022,unknown,['Beihai horseshoe crab virus 1'],0.53865182436611
103165-020-022,unknown,['Hubei picorna-like virus 67'],0.9795875859196
103165-020-022,unknown,['Nephila clavipes virus 2'],0.10200723922342876
103165-020-023,unknown,['Beihai horseshoe crab virus 1'],1.0
103165-020-023,unknown,['Blackberry virus Z'],1.0
103165-020-023,unknown,['Hubei picorna-like virus 67'],0.9969797958758592
103165-020-023,unknown,['Nephila clavipes virus 2'],0.9657782165185916
103165-020-023,unknown,['Bundaberg bee virus 2'],1.0
103165-020-023,unknown,['Hubei picorna-like virus 68'],0.06851444113456806
103165-020-025,unknown,['Hubei picorna-like virus 67'],0.044053322224536555
103165-020-025,unknown,['Beihai horseshoe crab virus 1'],0.8707482993197279
103165-020-025,unknown,['Hubei odonate virus 12'],1.0
103165-020-025,unknown,['Hubei picorna-like virus 68'],0.06501748478176402
103165-020-026,unknown,['Blackberry virus Z'],0.08357709987463435
103165-020-026,unknown,['Bundaberg bee virus 2'],0.0508313539192399
103165-021-001,unknown,['Cherry leaf roll virus'],1.0
103165-021-001,unknown,['Lettuce necrotic yellows cytorhabdovirus'],1.0
103165-021-001,unknown,['Carrot mottle mimic virus'],1.0
103165-021-001,unknown,['Clover yellow vein virus'],1.0
103165-021-001,unknown,['Pepino mosaic virus'],1.0
103165-021-001,unknown,['Pea enation mosaic virus satellite RNA'],0.7694840834248079
103165-021-001,unknown,['African cassava mosaic virus'],0.9899569583931134
103165-021-001,unknown,['Cucumber green mottle mosaic virus'],0.2401494787910575
103165-021-001,unknown,['Pea enation mosaic virus 2'],0.999767549976755
103165-021-001,unknown,['Asparagus virus 1'],1.0
103165-021-002,unknown,['Cucumber mosaic virus'],0.4632
103165-021-002,unknown,['Carrot necrotic dieback virus'],0.9968159203980099
103165-021-002,unknown,['Tomato mosaic virus'],1.0
103165-021-002,unknown,['Physostegia chlorotic mottle virus'],1.0
103165-021-003,unknown,['Cherry leaf roll virus'],0.9978939978939979
103165-021-003,unknown,['Lettuce necrotic yellows cytorhabdovirus'],0.9995183044315993
103165-021-003,unknown,['Carrot mottle mimic virus'],0.21932497589199615
103165-021-003,unknown,['Clover yellow vein virus'],0.9858893809867133
103165-021-003,unknown,['Pea enation mosaic virus satellite RNA'],1.0
103165-021-003,unknown,['Pepino mosaic virus'],0.9926289926289926
103165-021-003,unknown,['African cassava mosaic virus'],1.0
103165-021-003,unknown,['Cucumber green mottle mosaic virus'],1.0
103165-021-003,unknown,['Pea enation mosaic virus 2'],1.0
103165-021-003,unknown,['Asparagus virus 1'],0.9986631016042781
103165-021-004,unknown,['Cucumber mosaic virus'],1.0
103165-021-004,unknown,['Carrot necrotic dieback virus'],1.0
103165-021-004,unknown,['Tomato mosaic virus'],0.4480929165471752
103165-021-004,unknown,['Physostegia chlorotic mottle virus'],1.0
103165-022-006,helleborus,['Soybean Putnam virus'],1.0
103165-022-006,helleborus,['Dahlia common mosaic virus'],1.0
103165-020-018,solanum tuberosum,['Plum pox virus'],0.908727948003714
103165-020-018,solanum tuberosum,['Cherry virus A'],0.999462654486835
103165-020-019,solanum tuberosum,['Plum pox virus'],0.919405756731662
103165-020-019,solanum tuberosum,['Cherry virus A'],0.9944922084900591
103165-027-001,solanum tuberosum,['Potato black ringspot virus'],0.9766158696794535
103165-027-002,euphorbia pulcherrima,['Potato black ringspot virus'],0.4599316868102995
103165-027-003,solanum tuberosum,['Potato black ringspot virus'],0.6219127693116132
103165-027-004,nicotiana occidentalis,['Potato black ringspot virus'],1.0
103165-027-005,solanum tuberosum,['Potato leafroll virus'],1.0
103165-027-009,solanum tuberosum,['Potato leafroll virus'],0.999829380651766
103165-029-002,phalaenopsis,['Apple rubbery wood virus 2'],1.0
103165-029-004,aeschynanthus,['Changjiang tombus-like virus 20'],0.25522755227552274
103165-029-006,phalaenopsis,['Apple rubbery wood virus 2'],1.0
103165-029-009,hoya,['Changjiang tombus-like virus 20'],1.0
103165-033-002,beaucarnea,['Lolium latent virus'],0.03675481846705513
103165-033-003,unknown,['Pepino mosaic virus'],0.3457645178476292
103165-033-004,solanum lycopersicum,['Pepino mosaic virus'],1.0
103165-033-009,lolium perenne,['Lolium latent virus'],1.0
103165-033-010,mentha,['Cactus mild mottle virus'],1.0
103165-033-010,mentha,['Schlumbergera virus X'],1.0
103165-033-010,mentha,['Cactus virus X'],0.37290741373419883
